fips,state,name,pop2017,age_under_5_2017,age_over_65_2017,median_age_2017,black_2017,native_2017,asian_2017,pac_isl_2017,other_single_race_2017,two_plus_races_2017,hispanic_2017,white_not_hispanic_2017,hs_grad_2017,bachelors_2017,median_household_income_2017,poverty_2017,poverty_age_under_5_2017,poverty_age_under_18_2017,uninsured_2017,unemployment_rate_2017
51139,Virginia,Page County,23731,4.8,20.4,45,0.73,0.07,0.28,0,0.31,0.73,1.87,94.47,81,13.2,46140,17,36.7,23.7,12.4,5.3
51141,Virginia,Patrick County,17665,4.4,24.6,49.2,2.77,0.23,0.14,0,0.38,0.48,2.8,89.9,78.7,14.3,37757,20.2,50.6,40.8,12.8,4.51
51143,Virginia,Pittsylvania County,61258,4.4,20.4,46.4,10.58,0.03,0.19,0.01,0.8,0.93,2.49,74.2,82.4,14.1,44356,14.7,29.9,21.7,9.8,4.54
51145,Virginia,Powhatan County,28601,4.2,16.5,44.6,5.6,0.14,0.13,0.05,0.14,0.85,2.02,84.58,90.8,28.4,80441,5.5,3.2,4.6,7.9,3.35
51147,Virginia,Prince Edward County,22703,4.6,15.5,30.8,15.67,0.25,0.54,0,0.49,0.82,3.76,61.93,82.6,24.9,44147,21.4,18.6,19,9.8,4.99
51149,Virginia,Prince George County,37809,5.5,12.6,37.1,16.15,0.3,1.09,0.06,1.19,1.96,7.56,55.64,89.6,23,68461,12.3,22.6,19.7,8.7,4.44
51153,Virginia,Prince William County,463023,7.6,8.7,34.7,10.45,0.18,4.06,0.06,3.17,2.62,22.42,44.62,88.8,39.8,101059,7,11.4,9.6,11.9,3.4
51155,Virginia,Pulaski County,34184,4.7,21.4,46.2,2.33,0.01,0.35,0,0.24,1.02,1.62,90.94,85.4,18.5,49691,13.9,24.3,20.2,8.9,5.35
51157,Virginia,Rappahannock County,7321,4.9,24.4,49.5,1.9,0.08,0.6,0,0.19,1.56,3.55,89.22,88.6,33.6,62541,8.9,5.2,9.3,14.3,3.47
51159,Virginia,Richmond County,8939,3.5,20.7,44,12.88,0.16,1.02,0,1.09,2.32,6.64,60.93,80.5,13.4,47341,17.4,16.6,29,11,3.78
51161,Virginia,Roanoke County,93730,4.8,19.8,43.7,2.92,0.04,1.43,0,0.26,1.01,2.84,86.51,92.1,34.7,62134,8,6.6,10,6,3.45
51163,Virginia,Rockbridge County,22659,4.8,24.3,48.6,1.52,0.13,0.32,0.07,0.39,0.92,1.64,92.9,85.7,25.8,53918,15.6,18.9,23.2,11,4.09
51165,Virginia,Rockingham County,80227,5.6,18.1,41.8,1.27,0.15,0.38,0.05,0.6,0.95,6.48,89.52,82.5,24.8,57651,10.2,21.9,14.6,12,3.27
51167,Virginia,Russell County,27048,4.8,19.3,44.8,0.47,0.02,0.05,0,0.14,0.49,1.27,96.83,78.8,13.6,40083,17.6,24.1,22.9,10.9,5.51
51169,Virginia,Scott County,21865,4.2,22.2,46.3,0.41,0.11,0.14,0,0.04,0.26,1.29,96.86,79.9,13.3,38725,17.7,32.9,22,11.1,4.09
51171,Virginia,Shenandoah County,43225,5.6,20.5,44.2,0.91,0.07,0.4,0,0.44,1.11,6.93,88.42,86,19.2,53934,10.3,10.8,11.4,10.4,3.54
51173,Virginia,Smyth County,30656,4.9,20.5,44.6,1.19,0.02,0.25,0.03,0.06,0.59,1.99,94.3,83,14.5,40544,17.4,36.2,23.3,10.8,5.38
51175,Virginia,Southampton County,17750,5,18.1,45.8,16.68,0.18,0.06,0,0.22,2.02,1.5,60.73,83,19,53681,11.7,19.3,15.3,9.3,3.76
51177,Virginia,Spotsylvania County,133033,6.3,12.7,37.7,7.93,0.22,1.31,0.05,2.22,1.79,8.99,69.5,89.9,30.4,81434,8,14.2,10.5,9.1,3.73
51179,Virginia,Stafford County,146649,6.4,9.4,35.2,8.48,0.14,1.57,0.04,2.6,2.66,11.7,63.73,93.7,38.7,103005,4.7,6.4,6.1,7.7,3.62
51181,Virginia,Surry County,6540,4.4,19.8,49.3,22.81,0.01,0.21,0,0.1,0.63,0.82,52.08,83.9,19.1,54656,13.6,21.2,20.2,12.7,4.53
51183,Virginia,Sussex County,11373,4.2,16.4,40.4,28.46,0.18,0.16,0.02,0.82,1.19,2.85,38.08,73.3,11.7,44608,17.8,29.8,24.8,5,5.95
51185,Virginia,Tazewell County,41095,5.2,19.8,44.3,1.51,0.11,0.25,0.02,0.06,0.69,0.92,93.99,79.7,15.2,40309,15.6,25.4,21.4,11.9,5.92
51187,Virginia,Warren County,39563,5.8,14.8,40.6,1.84,0.13,0.6,0,0.27,1.85,4.16,87.6,86.1,20.9,65353,9.8,14.3,13.8,11,3.71
51191,Virginia,Washington County,54387,4.3,20.9,45.5,0.71,0.05,0.29,0.01,0.3,0.51,1.48,95.35,84.6,23.4,44844,14.6,25.8,19.8,10.2,4.1
51193,Virginia,Westmoreland County,17780,5.7,23.6,47.6,13.31,0.21,0.25,0,0.68,1.23,6.17,63.84,86.4,21.1,55688,9.5,3.4,4,12.6,4.7
51195,Virginia,Wise County,38586,5.2,16.3,40.3,2.69,0.06,0.23,0.03,0.12,0.65,1.22,91.7,75.6,13.9,38255,19.9,31.8,26.6,11.6,6.78
51197,Virginia,Wythe County,28882,4.7,20,44.4,1.59,0.05,0.37,0,0.16,0.42,1.14,93.97,83.4,18.3,46119,15.2,8.9,18.7,11.9,5.21
51199,Virginia,York County,67739,5.5,14.7,39.6,6.42,0.1,2.67,0.15,0.44,2.07,5.98,71.96,94.1,43.6,86781,5.2,7.3,6.1,5.7,3.56
51510,Virginia,Alexandria city,160035,7.3,10.5,36.4,11.03,0.1,3.1,0.02,2.22,2.36,16.74,51.8,91.4,61.8,93370,10.5,14.2,17.6,13.7,2.87
51520,Virginia,Bristol city,16790,5.6,19.8,42.3,3.86,0,0.02,0,0.52,1.39,0.54,87.87,84.4,23,37844,21.3,46.5,35.9,11.2,4.56
51530,Virginia,Buena Vista city,6327,4.5,17.7,36.4,1.27,0,3.66,0,0,0.55,0.71,88.34,83.1,16.3,33672,20.8,20.7,28.8,17.3,4.37
51540,Virginia,Charlottesville city,48019,5.5,10.4,30.9,9.45,0.15,3.62,0.02,0.18,1.55,5.23,65.67,90.5,51.4,54739,24.5,21.7,21,9.2,3.09
51550,Virginia,Chesapeake city,240397,6.3,12.1,36.6,14.9,0.09,1.63,0.05,0.69,1.73,5.61,58.37,92,31.5,72214,9.6,17.2,15.2,8.1,3.87
51570,Virginia,Colonial Heights city,17830,6.4,20.3,40.1,6.65,0.25,1.92,0,1.16,1.34,5.52,74.33,90.5,23.6,50952,13.2,16.4,19.7,10.5,4.08
51580,Virginia,Covington city,5531,4.6,21.7,44.2,6.63,0,0.75,0.12,0,1.47,2.04,81.52,83.4,14.6,35546,19.9,6.9,31.7,13.2,6.26
51590,Virginia,Danville city,41130,6.3,19.7,40.6,24.59,0.05,0.48,0.03,0.59,1.4,3.88,43.7,80.5,18.9,34951,21.5,33.1,30.5,11.3,6.01
51595,Virginia,Emporia city,5282,5.7,16.8,35.9,32.13,0.04,0.1,0,0.05,1.26,5.66,29.54,76.5,15.3,27426,30.9,25.6,52.3,21.3,5.49
51600,Virginia,Fairfax city,24097,7,14.3,39,2.43,0.08,8.02,0.03,2.52,2.77,16.9,57.9,92.2,56.9,106870,7.8,9.6,4.7,11,2.92
51610,Virginia,Falls Church city,14583,6.3,12.5,39.7,2.41,0,4.63,0,1.03,2.42,10.65,72.01,98.2,78.1,114795,2.9,3.6,1.8,2.9,2.68
51620,Virginia,Franklin city,8176,6.1,18.5,38.7,29.44,0,0.14,0,0.3,1.39,0.71,37.34,81.9,25.3,38760,16.6,22.7,23.1,10.6,5.54
51630,Virginia,Fredericksburg city,28360,6.9,10.5,29.9,11.24,0.07,1.19,0.06,2.05,3.18,10.69,60,91.3,42.9,57258,16.3,22.3,20,10.8,4.35
51640,Virginia,Galax city,6625,5.1,23,46.6,3.61,0.03,0.04,0,1.38,0.75,14.69,76.37,76.5,10.3,31311,21.2,29.2,28.8,9,4.52
51650,Virginia,Hampton city,134669,6.2,14.1,35.8,25.04,0.22,1.21,0.05,0.9,1.68,5.42,39.25,90.7,25.6,52021,14.9,21.6,21.1,11,5.09
51660,Virginia,Harrisonburg city,54215,5.1,8.7,24.8,3.5,0.05,2,0.02,0.78,2.45,18.7,67.33,83.9,34.9,43009,29,23.8,19.3,15.9,4.47
51670,Virginia,Hopewell city,22621,7.4,15.5,36.5,20.3,0.05,0.65,0,1.73,1.5,7.32,48.79,81.1,15.1,40712,21.2,25.8,31,10.9,6.09
51678,Virginia,Lexington city,7106,2.1,15,21.6,4.44,0,2.18,0,0,1.25,4.82,79.81,83.5,38.5,37309,21.4,0,18,5.4,5.65
51680,Virginia,Lynchburg city,80995,6,13.9,28.3,14.23,0.11,1.37,0.03,0.42,1.29,3.66,62.66,88,33.6,41971,22.3,28.7,28.9,10.2,4.96
51683,Virginia,Manassas city,41501,8.4,8.8,33.5,6.67,0.37,2.63,0.09,3.98,2.3,34.99,42.64,81.3,29.7,77551,8.8,16.2,13.8,16.6,3.4
51685,Virginia,Manassas Park city,16591,6.6,7.4,34.1,6.83,0.14,5.24,0.02,3.54,1.93,37.76,35.99,82.3,31.4,79131,10.3,13.4,16.4,21.8,3.35
51690,Virginia,Martinsville city,13142,7.6,19.3,41.5,23.38,0.14,0.12,0,0.72,1,5.05,45.58,80.9,20.9,33545,24,41.6,35.6,14.8,6.8
51700,Virginia,Newport News city,179388,7.4,12.1,33.2,20.33,0.13,1.6,0.09,0.9,2.42,8.64,44.03,89.3,24.8,51082,16.4,23.9,25.4,11.9,4.65
51710,Virginia,Norfolk city,244703,6.8,10.3,30.4,21.01,0.2,1.8,0.03,1.31,1.96,7.62,43.63,87.5,27.3,47137,21,31.1,31.2,13.8,4.65
51720,Virginia,Norton city,3936,8,16.9,37.2,1.92,0.04,1.84,0,0,0.79,0.87,89.96,83.3,17,26971,25.7,61.6,34.4,9.7,5.53
51730,Virginia,Petersburg city,31750,7.4,16.3,38.3,37.87,0.13,0.56,0.02,1.37,1.45,4.66,15,80.6,17.5,33939,27.6,35.2,43,12.3,7.3
51735,Virginia,Poquoson city,12053,4.2,18.5,42.2,0.52,0.04,0.64,0,0.1,1.47,2.39,92.29,95.9,41.5,88328,4.9,9.8,4.8,4.2,3.49
51740,Virginia,Portsmouth city,94572,7.6,14,35.2,26.3,0.21,0.66,0.07,0.8,1.79,4.07,38.34,86,21.9,48727,17.7,29.1,30.3,12.1,5.43
51750,Virginia,Radford city,17658,2.9,8.5,22.7,4.67,0.01,0.8,0.02,0.34,1.73,2.88,83.31,88.2,34.4,36082,37.5,25.2,20.2,8.4,5.05
51760,Virginia,Richmond city,227032,6.1,12.1,33.5,24.09,0.21,1.04,0.01,0.55,1.76,6.49,39.98,84.5,37.5,42356,25.2,37.4,40.3,14.9,4.36
51770,Virginia,Roanoke city,99837,6.9,15.4,38.4,14.17,0.11,1.49,0.09,0.93,1.71,6.04,59.52,85,23.2,41483,21.6,30.4,33,13.6,4.22
51775,Virginia,Salem city,25862,5.6,18.5,41.1,3.74,0.02,0.96,0,0.07,1.07,3.19,85.8,90,27.7,53990,8.9,11.1,11.4,7.8,3.83
51790,Virginia,Staunton city,24528,5.6,20.3,42,5.59,0.12,0.42,0,0.15,1.89,2.85,81.44,89.6,33.8,46435,13.3,12.7,17.8,9.9,3.65
51800,Virginia,Suffolk city,90237,6.7,13.4,38.1,20.91,0.08,0.82,0.02,0.31,1.83,4.01,49.68,88.6,27.2,68089,11.2,18.6,16.6,8.1,4.16
51810,Virginia,Virginia Beach city,450435,6.5,12.7,35.6,9.52,0.12,3.29,0.05,0.85,2.57,7.83,62.45,93.4,34.8,70500,8,12.8,11,8.9,3.6
51820,Virginia,Waynesboro city,22327,6.4,18.6,40,6.79,0.38,0.48,0.12,0.39,1.08,7.16,77.01,85.8,22.3,42112,17.4,20.2,23.6,15.4,4.08
51830,Virginia,Williamsburg city,15031,3.4,14.6,24.5,7.3,0.19,2.9,0,0.27,2.37,7.67,67.91,94.2,55.2,54606,21.5,7,14,5.5,5.28
51840,Virginia,Winchester city,27932,6.7,15.2,37.6,4.93,0.17,1.06,0.04,1.44,2.26,16.89,67.04,83.6,32.5,49330,12.5,20.7,18.6,15.4,3.62
53001,Washington,Adams County,19506,10.3,10.7,28.4,0.29,1.44,0.59,0,11.81,0.82,62.26,35.22,65.2,13.6,48131,23.1,41.1,31.6,19.5,5.76
53003,Washington,Asotin County,22535,5.1,21.6,44.7,0.24,0.81,0.46,0.07,0.19,1.68,3.65,91.24,89.9,21.4,47483,13.5,19.1,18.5,8,4.18
53005,Washington,Benton County,198171,7.2,13.7,35.6,0.76,0.39,1.27,0.05,5.33,2.02,20.85,71.56,89.7,30,63001,13.4,23.2,19.5,9.5,5.5
53007,Washington,Chelan County,76533,6.6,17.6,39.9,0.24,0.49,0.5,0.07,2.64,1.42,27.53,68.35,82.9,26.3,54975,12.8,17.4,16.6,10.9,4.87
53009,Washington,Clallam County,75474,4.8,27.4,50.5,0.58,2.3,0.75,0.03,0.52,1.8,6.02,83.26,92,25,48002,17.1,31.8,27.3,9.3,6.82
53011,Washington,Clark County,474643,6.3,14.1,38,0.93,0.3,2.26,0.35,1.57,2.35,9,79.43,92,29,67832,10.3,13.5,12.7,7.7,5.1
53013,Washington,Columbia County,4047,4.9,26.9,50,0.26,0.25,1.24,0.38,1.28,1.16,7.43,86.55,90.5,26.5,46250,14.5,24.6,15.2,6.5,5.61
53015,Washington,Cowlitz County,106910,6,18.2,41.4,0.4,0.62,0.65,0.11,0.68,2.38,8.63,84.3,88.5,16.1,49804,16.9,25.2,21.5,7.4,6.06
53017,Washington,Douglas County,41945,6.9,16.2,37.3,0.16,0.44,0.41,0.04,11.14,2.21,30.92,64.88,81.7,18.3,55805,13.7,19.3,18.5,12.8,5.71
53019,Washington,Ferry County,7594,4.5,22.9,49,0.04,7.17,0.48,0.34,0.45,3.46,4.29,73.63,87,17.5,41081,21.2,36.8,24.4,10.2,11.03
53021,Washington,Franklin County,92125,9.4,8.4,29.9,1.22,0.38,1.1,0.09,9.56,1.85,52.48,41.15,74.2,16.3,60275,15.9,26.6,23.3,15.9,6.31
53023,Washington,Garfield County,2210,6.3,23.1,46.7,0,0.11,0.9,0,0,1.91,2.38,91.78,96.5,23,51399,11.7,19.3,18.2,8.8,5.46
53025,Washington,Grant County,95158,8.2,12.9,32.6,0.34,0.6,0.55,0.03,11.59,2.12,40.7,54.92,75.3,16.7,52382,15.9,23.4,20.6,15.3,6.26
53027,Washington,Grays Harbor County,72697,5.7,19.6,43.5,0.5,2.33,0.8,0.16,0.29,1.92,9.77,79.86,88.7,15.2,45483,16,25.4,21.4,11.2,7.07
53029,Washington,Island County,83159,5.7,22.7,44.1,1.64,0.61,2.26,0.17,0.66,2.23,7.14,80.11,94.9,32.4,61516,9.5,11.7,14,6.5,5.21
53031,Washington,Jefferson County,31234,3.5,33,57.1,0.29,0.95,0.91,0.17,0.29,1.84,3.48,88.7,94.5,39.9,51842,12.8,19.3,18.5,7.6,6.12
53033,Washington,King County,2188649,6,12.5,37.2,3.08,0.34,8.28,0.39,1.74,3.06,9.47,61.41,92.7,50.3,83571,10.2,12.1,11.9,7,3.7
53035,Washington,Kitsap County,266414,5.8,16.4,39.1,1.25,0.55,2.42,0.4,0.96,3.58,7.32,77.44,94.3,31.8,68336,9.9,15.9,11.6,6.2,4.9
53037,Washington,Kittitas County,46205,4.9,15,33.3,0.55,0.33,0.95,0.1,1.91,1.68,8.64,84.35,91.1,35,53163,19.6,11.1,11.4,9.9,5.31
53039,Washington,Klickitat County,21811,5,21.7,45.9,0.14,1.62,0.36,0,1.39,0.91,12.12,82.21,87.5,25.8,51258,14.9,29.2,19.5,8.8,5.83
53041,Washington,Lewis County,78200,5.9,19.9,42.8,0.33,0.31,0.65,0.07,0.77,2.21,9.81,84.17,87.5,15.4,46387,16,27,19.6,10.2,6.65
53043,Washington,Lincoln County,10579,4.7,24.7,48.6,0.29,0.68,0.31,0.17,0.27,1.17,3.12,91.85,91.1,22.9,49460,13.7,22.5,22.9,6.5,4.94
53045,Washington,Mason County,63710,5.3,21.7,45.9,0.77,1.57,0.76,0.14,2.26,2.38,9.25,81.36,87.8,17.8,53087,16.2,24.1,25.3,10.8,6.59
53047,Washington,Okanogan County,41742,6.4,20.3,43.1,0.24,4.91,0.45,0.09,4.96,2.45,19.35,65.8,82.3,18.3,42598,21.8,34.5,28.7,15.4,6.87
53049,Washington,Pacific County,21626,4.4,28.7,52.7,0.17,0.77,0.87,0.14,0.64,2.34,9.2,82.44,87.5,17,39895,18.6,22.4,24.8,9,7.04
53051,Washington,Pend Oreille County,13354,4.6,24.3,50.2,0.11,1.88,0.35,0.12,1.01,1.37,3.57,88.87,89.9,20.1,49184,16.6,13.2,18.2,9,7.46
53053,Washington,Pierce County,876764,6.8,12.9,36,3.35,0.61,3.05,0.72,1.48,3.87,10.38,67.97,91.2,26,63881,12.2,16.7,15.5,8.1,5.36
53055,Washington,San Juan County,16715,2.9,30.6,55.7,0.32,0.44,0.65,0.08,0.92,1.14,6,89.01,96.1,48.3,60271,10.7,19.3,15.5,8.3,3.93
53057,Washington,Skagit County,125619,6.1,19.1,41.4,0.42,0.83,0.86,0.17,4.12,2.01,17.95,75.06,89.3,25.6,59263,14.3,18.9,18.9,9.5,5.5
53059,Washington,Skamania County,11837,4.5,18.5,46,0.46,1.21,0.57,0.02,0.66,0.62,5.96,88.18,90.4,23.2,53606,13.3,23.7,18.3,6.6,6.17
53061,Washington,Snohomish County,801633,6.3,12.3,37.8,1.38,0.47,5,0.26,1.33,2.97,9.82,71.19,91.9,31.3,78020,8.8,11.9,10.4,7.8,4.12
53063,Washington,Spokane County,506152,6.2,15,37.4,0.85,0.69,1.13,0.24,0.58,2.2,5.37,85.26,93.4,29.4,52159,15.2,20.4,18.1,7.6,5.41
53065,Washington,Stevens County,44730,5.5,21.2,46.4,0.23,2.32,0.35,0.02,0.47,2.16,3.54,86.88,89.4,18.6,47272,15.6,23.1,20.2,8.1,7.26
53067,Washington,Thurston County,280588,5.9,15.7,38.9,1.49,0.74,2.85,0.42,0.59,2.89,8.51,75.84,93.8,34.4,66113,11.6,15.6,14.1,6.8,4.97
53069,Washington,Wahkiakum County,4264,3.9,31.8,53.3,0.1,0.96,0.85,0.01,0.51,1.17,5.77,88.53,91.5,17.1,49508,13.9,7.6,16.6,9,7.12
53071,Washington,Walla Walla County,60567,5.6,16.6,37.3,0.76,0.48,0.78,0.03,3.34,2.15,21.1,72.28,88.5,29.1,52630,14.4,14,17.4,9.1,4.92
53073,Washington,Whatcom County,221404,5.5,15.9,36.9,0.5,1.56,2.03,0.14,1.58,2.11,9.02,79.77,92.3,33.8,56419,15.3,14.9,13.6,8,5.01
53075,Washington,Whitman County,49046,4.3,9.8,24.5,1.02,0.32,3.98,0.07,0.85,2.34,5.93,79.53,95.4,48.4,41574,27.5,20.9,14.4,5.9,4.43
53077,Washington,Yakima County,250193,8.3,12.9,32.7,0.49,2.04,0.5,0.04,6.36,1.59,48.36,44.29,73.2,15.9,47470,19,30.4,27.4,15.9,6.78
54001,West Virginia,Barbour County,16497,5.2,18.6,40.9,0.46,0.19,0.34,0,0.05,0.68,0.89,95.75,84.3,15.3,37516,22.5,53.5,32.4,8.1,5.79
54003,West Virginia,Berkeley County,114920,6.2,13.7,38.8,3.75,0.04,0.55,0.04,0.64,1.35,4.02,84.58,88.2,20.7,59480,13,17.2,18.5,7.7,3.69
54005,West Virginia,Boone County,22349,5.4,17.6,42.5,0.4,0.02,0.09,0,0.09,0.29,0.57,97.84,79.1,7.9,37955,24.4,35.9,37.5,7.1,6.28
54007,West Virginia,Braxton County,14237,5.4,20.5,44.9,0.23,0.03,0,0.1,0.02,0.65,1,97.13,80.6,15.7,41266,22.1,29.7,33,8,7.36
54009,West Virginia,Brooke County,22443,4.2,21.8,46.2,0.87,0,0.22,0.08,0.11,0.44,0.89,95.75,90.7,19.9,48835,13,30.9,20,6.5,6.07
54011,West Virginia,Cabell County,94958,5.8,17.4,38.3,2.45,0.07,0.63,0.02,0.24,1.1,1.38,90.09,87.6,25.7,37816,23.2,29.4,29.3,8.9,4.53
54013,West Virginia,Calhoun County,7307,5,22.3,47.9,0.01,0.07,0,0,0.01,0.65,1.26,97.32,75.3,10.6,36279,17.1,46.8,22.1,9.7,10.45
54015,West Virginia,Clay County,8764,5.7,18.8,43.6,0.01,0.24,0,0.07,0.05,0.66,0.27,97.67,74.5,9,34242,25.2,18.6,24.1,6.1,8.57
54017,West Virginia,Doddridge County,8560,4,19.4,44.5,0.69,0.05,0.17,0,0.04,1.04,0.43,95.68,80.2,14.9,44437,14.9,15.6,12.4,6.8,4.16
54019,West Virginia,Fayette County,43521,5.9,19,43.3,2.57,0.16,0.06,0,0.06,0.42,1.08,92.5,82.2,14.7,39297,20,29.3,28,9.5,6.39
54021,West Virginia,Gilmer County,8005,4.9,15.5,38,5.56,0.22,0.2,0,0.94,2.02,4.14,80.81,81.4,16,37175,25,41.6,29.8,11,7.15
54023,West Virginia,Grant County,11670,5.2,22.9,46.3,0.81,0,0,0,0.12,0.29,0.97,96.84,80.8,14.5,40093,12.7,12.2,11.9,7.3,5.62
54025,West Virginia,Greenbrier County,35287,5.2,21.9,45.4,1.29,0,0.11,0,0.38,1.25,1.73,92.71,84.4,20.3,40483,17.8,30.2,23.9,8.6,4.83
54027,West Virginia,Hampshire County,23471,4.6,20.2,45.4,0.6,0.23,0.09,0,0.06,0.49,1.33,95.94,80.5,12.6,36575,16.9,41.9,28.1,9.8,3.93
54029,West Virginia,Hancock County,29448,4.9,21.2,46.1,1.07,0.07,0.24,0.01,0,0.93,1.43,94.05,88.3,17.9,43634,13.5,31.4,22.6,7.3,6.09
54031,West Virginia,Hardy County,13717,4.9,20,44.9,1.65,0.06,0.94,0,0.1,0.17,4.25,90.79,80.6,14.4,42573,14.8,14.4,26.9,8.8,4.96
54033,West Virginia,Harrison County,67811,5.8,18.1,42,0.85,0.02,0.28,0.03,0.04,0.96,1.55,94.44,88.2,22.6,48315,15,20,17.7,7.4,4.85
54035,West Virginia,Jackson County,28976,5.7,19,43,0.05,0.38,0.15,0,0.03,0.6,0.43,97.14,85.9,16.2,41731,14.7,9.4,16.7,7.4,5.73
54037,West Virginia,Jefferson County,56338,5.6,14.6,40.2,3.3,0.1,0.75,0,0.84,1.26,5.34,83.82,88.8,30.5,72526,9.9,15.9,12.4,6.9,3.15
54039,West Virginia,Kanawha County,183293,5.6,18.8,43.1,3.47,0.05,0.53,0,0.11,1.58,1.06,87.83,88.3,25.3,46859,16.5,32.1,24.1,7.5,5
54041,West Virginia,Lewis County,16226,6.2,19.5,42.8,0.11,0.2,0.21,0,0,0.57,1.27,96.56,87.9,13.4,39793,19.8,44.5,29.4,9.6,6.61
54043,West Virginia,Lincoln County,20825,6.1,17.4,42.7,0.27,0.08,0.12,0,0,0.23,0.61,98,79.2,8.9,37075,24.9,36.6,37.7,8.4,6.81
54045,West Virginia,Logan County,32925,5.6,17.6,43,0.84,0.15,0.19,0.01,0.06,0.48,0.84,95.97,78.6,8.7,37859,22.5,35,28.6,9.1,7.5
54047,West Virginia,McDowell County,18456,5.9,19.1,44,4.14,0.06,0,0,0.46,0.75,1.56,88.73,65.3,4.9,25595,34.9,60.7,47.5,11.7,8.47
54049,West Virginia,Marion County,56337,5.9,18.5,41.3,1.79,0.06,0.33,0,0.15,0.71,1.2,92.88,89.1,22,48158,16.1,26.1,21.3,7.1,5.22
54051,West Virginia,Marshall County,31190,5.2,20.1,44.9,0.48,0.2,0.1,0.07,0.04,0.37,0.99,96.81,90.3,17.1,42473,15.2,25.1,22.8,7.7,6.01
54053,West Virginia,Mason County,26801,5.4,19.4,44,0.16,0.05,0.07,0,0.05,0.93,0.65,96.84,85.3,11,38977,19.3,31.8,27.5,6.4,6.7
54055,West Virginia,Mercer County,59753,5.9,20.2,42.7,3.07,0.15,0.33,0.02,0.03,0.81,1.06,90.42,83.5,19.8,37763,21.4,34.8,31.7,7.2,5.83
54057,West Virginia,Mineral County,27222,5.2,20,43.5,1.71,0.01,0.18,0,0.13,0.51,0.87,94.19,90.2,12.7,40749,14.8,35,18.9,8.8,5.39
54059,West Virginia,Mingo County,24127,6.3,16.6,42.1,0.95,0.04,0.04,0,0.31,0.62,0.02,96.07,74.4,9.2,31227,28.9,53.7,41.2,6.7,8.65
54061,West Virginia,Monongalia County,105030,5,11.3,30.9,1.86,0.06,1.66,0,0.29,1.16,2.08,88.33,91.7,39.8,49624,21.3,23,16.2,7,3.71
54063,West Virginia,Monroe County,13402,4.8,24.5,47.7,0.32,0.27,0,0,0,0.63,1.25,96.31,83.1,14.5,36684,17.2,36,28.7,9.6,4.26
54065,West Virginia,Morgan County,17686,4.5,21.3,47,0.34,0.12,0.19,0,0.07,0.72,1.43,95.68,85,18,46346,11.1,18.3,10.9,8,3.97
54067,West Virginia,Nicholas County,25043,5.3,20.6,44.9,0.33,0.18,0.15,0,0.13,0.48,0.57,97.31,84.9,14.7,39037,18.6,58.8,29.9,7.7,7.07
54069,West Virginia,Ohio County,42035,5.2,20.2,43.5,2,0.1,0.37,0,0.13,0.81,1.04,92.35,92.1,30.8,45777,13.7,23.2,17.6,6.8,4.78
54071,West Virginia,Pendleton County,6996,4.4,25.1,49.9,1.67,0,0.03,0,0.13,0.25,1.09,94.75,81.6,13.9,39554,18.7,27.2,30.3,6.5,3.65
54073,West Virginia,Pleasants County,7512,4.6,17.9,43.4,0.03,0,0,0,0,0.63,0.74,98.06,89.4,13.8,45152,16.6,25.9,25.9,6.7,6.97
54075,West Virginia,Pocahontas County,8456,5,23.2,48.6,0.46,0,0,0,0.13,0.87,1.55,95.63,84.9,17.8,37111,17.6,48.9,35.8,10.2,5.96
54077,West Virginia,Preston County,33679,5.2,18.2,42.6,2.22,0.24,0.05,0.04,0.3,0.51,2.15,91.93,84.6,15,46673,15.2,25.7,21.6,9.1,4.96
54079,West Virginia,Putnam County,56792,5.8,16.7,41.6,0.61,0.08,0.29,0.01,0.14,0.66,1.11,95.46,91.9,24.9,59113,9.3,9.6,9,6.3,4.7
54081,West Virginia,Raleigh County,75022,5.7,18.8,42,3.9,0.22,0.52,0.06,0.45,0.82,1.57,86.96,85.7,18.6,42386,17.6,37.8,25.7,9.3,5.36
54083,West Virginia,Randolph County,28785,5.2,20.2,43.1,0.96,0.15,0.26,0,0.11,0.17,0.86,96.08,83.7,17.7,40094,18.3,24.4,22.5,10.4,5.38
54085,West Virginia,Ritchie County,9774,4.9,21.1,45.8,0.02,0,0,0,0.29,0.27,0.34,98.57,81.4,9.3,41497,18.5,23.7,26.3,11.7,5.48
54087,West Virginia,Roane County,14043,5,20,44.8,0.02,0.09,0.05,0,0.14,0.79,0.99,96.98,79.8,11.4,37931,19.3,20.1,22.4,6.2,8.54
54089,West Virginia,Summers County,12993,3.9,22.5,47.3,2.49,0.16,0,0,0.08,0.94,1.25,91.79,83.2,14.5,35218,19,44,25.5,5.8,5.6
54091,West Virginia,Taylor County,16930,5.7,18.5,43.2,0.64,0,0.59,0,0.17,0.41,0.45,96.06,87.9,18.6,45916,15.7,17.5,19.6,7.2,4.86
54093,West Virginia,Tucker County,6915,4.5,24,48.1,0.23,0,0.26,0,0,0.5,0.68,97.56,86.9,14.8,43294,15.3,27.7,25.5,6.4,5.12
54095,West Virginia,Tyler County,8795,5.3,20.7,46.5,0.09,0.08,0.28,0,0.08,0.45,0.26,97.96,88.8,13.6,40902,16.4,20.8,22.4,12.2,7.21
